Id,ContractNumber,Active_ARCV__c,ARCV__c,Net_Total__c,StartDate,EndDate,Status,Name
800Do0000009XcYIAU,7094026,11628.32,11628.32,11628.32,2023-05-07,2024-05-06,Activated,"(2024-05-06)  ENEL X, NORTH AMERICA, INC."
800Do0000009XcJIAU,7094024,1489.67,1489.67,1489.67,2023-05-04,2024-05-03,Activated,(2024-05-03)  Randy's Flooring
800Do0000009XcTIAU,7094025,2289.8,2289.8,2289.8,2023-05-06,2024-05-05,Activated,(2024-05-05)  Garett Gauthier
800Do0000009XcxIAE,7094031,3134.15,3134.15,3134.15,2023-05-07,2024-05-06,Activated,(2024-05-06)  ARNOLD MACHINERY
800Do0000009Xd7IAE,7094033,4291.77,4291.77,4291.77,2023-05-07,2024-05-06,Activated,(2024-05-06)  WATERWORKS INDUSTRIES INC
800Do0000009XdCIAU,7094034,4778.62,4778.62,4778.62,2023-05-07,2024-05-06,Activated,(2024-05-06)  PATRICIA ELEC CORP INC
800Do0000009XdHIAU,7094035,6454.01,6454.01,6454.01,2023-05-08,2024-05-07,Activated,(2024-05-07)  Pinkston-Tadd Inc
800Do0000009XdMIAU,7094036,3895.87,3895.87,3895.87,2023-05-08,2024-05-07,Activated,(2024-05-07)  COASTAL CULVERT & SUPPLY
800Do0000009XdRIAU,7094037,4639.52,4639.52,4639.52,2023-05-08,2024-05-07,Activated,(2024-05-07)  GULFCOAST SUPPLY
800Do0000009XdWIAU,7094038,2125.96,2125.96,2125.96,2023-05-08,2024-05-07,Activated,(2024-05-07)  LEATH & SONS INC
800Do0000009XdbIAE,7094039,2976.74,2976.74,2976.74,2023-05-08,2024-05-07,Activated,(2024-05-07)  ROBINSON CONSTRUCTION CIG 656466
800Do0000009XdgIAE,7094040,3883.03,3883.03,3883.03,2023-05-08,2024-05-07,Activated,(2024-05-07)  MARTIN & CO
800Do0000009XdlIAE,7094041,4387.44,4387.44,4387.44,2023-05-08,2024-05-07,Activated,(2024-05-07)  Eastern Shore Mechanical
800Do0000009XdqIAE,7094042,9790.5,9790.5,9790.5,2023-05-08,2024-05-07,Activated,"(2024-05-07)  Thermal Mechanics, Inc."
800Do0000009XdvIAE,7094043,2656.21,2656.21,2656.21,2023-05-08,2024-05-07,Activated,(2024-05-07)  LVH ENTERTAINMENT SYSTEMS
800Do0000009Xe0IAE,7094044,2833,2833,2833,2023-05-09,2024-05-08,Activated,(2024-05-08)  McHugh Institutional Furnishings
800Do0000009Xe5IAE,7094045,12636.7,12636.7,12636.7,2023-05-09,2024-05-08,Activated,(2024-05-08)  BALDWIN AND SHELL CST CO
800Do0000009XeAIAU,7094046,1411.05,1411.05,1411.05,2023-05-09,2024-05-08,Activated,(2024-05-08)  ACRO CONSTRUCTION
800Do0000009XeFIAU,7094047,3615.71,3615.71,3615.71,2023-05-09,2024-05-08,Activated,(2024-05-08)  CMGC BUILDING CORP
800Do0000009XeKIAU,7094048,2221.53,2221.53,2221.53,2023-05-09,2024-05-08,Activated,(2024-05-08)  LU # 125 PLUMBERS & PIPEFITTERS
800Do0000009XeUIAU,7094050,13500,13500,27000,2023-05-01,2025-04-30,Activated,"(2025-04-30)  Atlas Fence & Railing Co., Inc."
800Do0000009XeeIAE,7094052,1557.65,1557.65,1557.65,2023-05-09,2024-05-08,Activated,"(2024-05-08)  JW GRAND, INC."
800Do0000009XejIAE,7094053,5407.78,5407.78,5407.78,2023-05-09,2024-05-08,Activated,(2024-05-08)  EMPIRE PIPE CLEANING EQPT
800Do0000009XeoIAE,7094054,1770.65,1770.65,1770.65,2023-05-09,2024-05-08,Activated,(2024-05-08)  Timber Wolf Excavating
800Do0000009XetIAE,7094055,642,642,642,2023-05-10,2024-05-09,Activated,(2024-05-09)  Eubank Brothers Excavating
800Do0000009XeyIAE,7094056,1926,1926,1926,2023-05-10,2024-05-09,Activated,(2024-05-09)  Mountaintop Manufacturing Group
800Do0000009Xf3IAE,7094057,14076.48,14076.48,14076.48,2023-05-10,2024-05-09,Activated,"(2024-05-09)  Leica Geosystems, Machine Control Division (WA)"
800Do0000009Xf8IAE,7094058,1391,1391,1391,2023-05-10,2024-05-09,Activated,(2024-05-09)  Eubank Brothers Excavating
800Do0000009XfDIAU,7094059,1926,1926,1926,2023-05-10,2024-05-09,Activated,(2024-05-09)  Beers Construction
800Do0000009XfIIAU,7094060,3059.78,3059.78,3059.78,2023-05-09,2024-05-08,Activated,(2024-05-08)  BARTLETT CONSTRUCTION CO
800Do0000009XfNIAU,7094061,1498,1498,1498,2023-05-11,2024-05-10,Activated,(2024-05-10)  The Superior Group LLC
800Do0000009XfSIAU,7094062,1416.68,1416.68,1416.68,2023-05-11,2024-05-10,Activated,"(2024-05-10)  Suttons Western Wholesale Flooring, Inc"
800Do0000009XfXIAU,7094063,8841.88,8841.88,8841.88,2023-05-11,2024-05-10,Activated,(2024-05-10)  INTERNATIONAL LINING TECHNOLOGY
800Do0000009XfcIAE,7094064,2215.03,2215.03,2215.03,2023-05-11,2024-05-10,Activated,(2024-05-10)  Keystone Construction Corporation (IN)
800Do0000009XfhIAE,7094065,1605,1605,1605,2023-05-11,2024-05-10,Activated,"(2024-05-10)  MID-CAL CONSTRUCTORS, INC."
800Do0000009XfmIAE,7094066,2769.16,2769.16,2769.16,2023-05-11,2024-05-10,Activated,(2024-05-10)  JPJ Associates
800Do0000009XfwIAE,7094068,823.9,823.9,823.9,2023-05-11,2024-05-10,Activated,(2024-05-10)  USC Commissioning Services
800Do0000009Xg1IAE,7094069,2248.68,2248.68,2248.68,2023-05-11,2024-05-10,Activated,(2024-05-10)  PROGRESSIVE CONTRACTING INC
800Do0000009Xg6IAE,7094070,1951.18,1951.18,1951.18,2023-05-12,2024-05-11,Activated,(2024-05-11)  BURTON F CLARK
800Do0000009XgBIAU,7094071,4871.27,4871.27,4871.27,2023-05-12,2024-05-11,Activated,(2024-05-11)  BEST DRILLING AND PUMP
800Do0000009XgGIAU,7094072,2140.01,2140.01,2140.01,2023-05-12,2024-05-11,Activated,(2024-05-11)  Metro Special Inspections LLC
800Do0000009XgLIAU,7094073,6423.36,6423.36,6423.36,2023-05-12,2024-05-11,Activated,(2024-05-11)  American Trades Contracting
800Do0000009XgQIAU,7094074,9169.9,9169.9,9169.9,2023-05-12,2024-05-11,Activated,(2024-05-11)  Aquatic Designs Inc
800Do0000009XgaIAE,7094075,6829.87,6829.87,6829.87,2023-05-12,2024-05-11,Activated,(2024-05-11)  GeoSport Lighting Systems LLC  HRZ- Geo-Surfaces
800Do0000009XgkIAE,7094077,14246.82,14246.82,14246.82,2023-05-12,2024-05-11,Activated,(2024-05-11)  BUDGET DUMPSTER
800Do0000009Xi2IAE,7094093,1719.28,1719.28,1719.28,2023-05-15,2024-05-14,Activated,(2024-05-14)  PACIFIC PORTABLE SERVICES
800Do0000009XguIAE,7094079,10597.14,10597.14,10597.14,2023-05-12,2024-05-11,Activated,(2024-05-11)  TEMP MASTERS
800Do0000009XgzIAE,7094080,48727.53,48727.53,48727.53,2023-05-13,2024-05-12,Activated,(2024-05-12)  POINT72
800Do0000009Xh4IAE,7094081,2407.13,2407.13,2407.13,2023-05-13,2024-05-12,Activated,"(2024-05-12)  Guthrie Sales & Service Co., Inc."
800Do0000009Xh9IAE,7094082,1870.22,1870.22,1870.22,2023-05-13,2024-05-12,Activated,(2024-05-12)  SCE INC
800Do0000009XhEIAU,7094083,1993.11,1993.11,1993.11,2023-05-13,2024-05-12,Activated,(2024-05-12)  TELEDATA Technologies
800Do0000009XhJIAU,7094084,1284,1284,1284,2023-05-13,2024-05-12,Activated,(2024-05-12)  semo mudjacking
800Do0000009XhOIAU,7094085,1948.59,1948.59,1948.59,2023-05-14,2024-05-13,Activated,(2024-05-13)  Locklear Roofing
800Do0000009XhTIAU,7094086,1250.54,1250.54,1250.54,2023-05-14,2024-05-13,Activated,(2024-05-13)  MTA Development Inc
800Do0000009XhdIAE,7094088,2716.01,2716.01,2716.01,2023-05-14,2024-05-13,Activated,(2024-05-13)  TOTAL CONCRETE SERVICES INC
800Do0000009XhiIAE,7094089,3591.99,3591.99,3591.99,2023-05-14,2024-05-13,Activated,(2024-05-13)  J B S PIPELINE
800Do0000009XhnIAE,7094090,497.45,497.45,497.45,2023-05-14,2024-05-13,Activated,(2024-05-13)  J B S PIPELINE
800Do0000009XhsIAE,7094091,1719.38,1719.38,1719.38,2023-05-14,2024-05-13,Activated,(2024-05-13)  Fly Right LLC
800Do0000009XhxIAE,7094092,2369.83,2369.83,2369.83,2023-05-14,2024-05-13,Activated,(2024-05-13)  Dirtworks Trucking & Excavating Co.
800Do0000009Xi7IAE,7094094,2057.52,2057.52,2057.52,2023-05-15,2024-05-14,Activated,(2024-05-14)  Nello Wall
800Do0000009XiCIAU,7094095,1282.41,1282.41,1282.41,2023-05-15,2024-05-14,Activated,(2024-05-14)  NENNI EQUIPMENT CORP
800Do0000009XiHIAU,7094096,9922.49,9922.49,9922.49,2023-05-15,2024-05-14,Activated,(2024-05-14)  BREAD LOAF CORP
800Do0000009XiMIAU,7094097,2783.07,2783.07,2783.07,2023-05-15,2024-05-14,Activated,(2024-05-14)  Bill Williams Air Conditioning And Heating
800Do0000009XiRIAU,7094098,5893.1,5893.1,5893.1,2023-05-15,2024-05-14,Activated,(2024-05-14)  D CONSTRUCTION INC
800Do0000009XiWIAU,7094099,9104.48,9104.48,9104.48,2023-05-15,2024-05-14,Activated,(2024-05-14)  FILLION ASSOCIATES
800Do0000009XibIAE,7094100,1650,1650,1650,2023-05-15,2024-05-14,Activated,(2024-05-14)  ZANNINO ENGINEERING
800Do0000009XgpIAE,7094078,123,492,123,2023-05-03,2023-08-02,Renewed,(2023-08-02)  BRACONIER MECHANICAL
800Do0000009XigIAE,7094101,4252.18,4252.18,4252.18,2023-05-15,2024-05-14,Activated,(2024-05-14)  BCI MECHANICAL
800Do0000009XiSIAU,7094102,4252.18,4252.18,4252.18,2023-05-15,2024-05-14,Activated,(2024-05-14)  STEVE BEAM CONSTRUCTION
800Do0000009XilIAE,7094103,429.7,429.7,429.7,2023-05-15,2024-05-14,Activated,(2024-05-14)  JOHNS BUILDING SUPPLY
800Do0000009XiqIAE,7094104,19184.03,19184.03,19184.03,2023-05-15,2024-05-14,Activated,(2024-05-14)  CURRY CONSTRUCTION INC
800Do0000009Xj0IAE,7094105,1181,1181,1181,2023-05-15,2024-05-14,Activated,(2024-05-14)  AC PROS INC
800Do0000009XjAIAU,7094106,8739.77,8739.77,8739.77,2023-05-15,2024-05-14,Activated,(2024-05-14)  BDH ASSOCIATES INC
800Do0000009XjFIAU,7094107,1819.75,1819.75,1819.75,2023-05-15,2024-05-14,Activated,(2024-05-14)  GCS SUPPLY
800Do0000009XjKIAU,7094108,4646.11,4646.11,4646.11,2023-05-15,2024-05-14,Activated,(2024-05-14)  B & B ELECTRIC CO
800Do0000009XjPIAU,7094109,1564.34,1564.34,1564.34,2023-05-15,2024-05-14,Activated,(2024-05-14)  GREGORY SEEDING & LANDSCA
800Do0000009XjZIAU,7094110,5608.61,5608.61,5608.61,2023-05-15,2024-05-14,Activated,(2024-05-14)  Doug Ashy Bldg Mats Inc
800Do0000009XjjIAE,7094111,3046.62,3046.62,3046.62,2023-05-15,2024-05-14,Activated,(2024-05-14)  PACIFIC PORTABLE SERVICES
800Do0000009XjoIAE,7094112,1180.52,1180.52,1180.52,2023-05-15,2024-05-14,Activated,(2024-05-14)  Mid South Suppliers LLC
800Do0000009XjtIAE,7094113,1719.51,1719.51,1719.51,2023-05-15,2024-05-14,Activated,(2024-05-14)  Merrell Bros. Inc.
800Do0000009XjyIAE,7094114,15030.29,15030.29,15030.29,2023-05-15,2024-05-14,Activated,(2024-05-14)  LOCAL 14 & 14 B
800Do0000009Xk3IAE,7094115,123,492,123,2023-05-03,2023-08-02,Activated,(2023-08-02)  COBB MECHANICAL CONTRACTORS
800Do0000009Xk8IAE,7094116,2521.85,2521.85,2521.85,2023-05-15,2024-05-14,Activated,(2024-05-14)  Evergreen investment Co.
800Do0000009XkDIAU,7094117,2750.95,2750.95,2750.95,2023-05-15,2024-05-14,Activated,(2024-05-14)  Premier Interior Development
800Do0000009XkIIAU,7094118,1146.37,1146.37,1146.37,2023-05-15,2024-05-14,Activated,(2024-05-14)  AES Specialized Services
800Do0000009XkNIAU,7094119,4239.77,4239.77,4239.77,2023-05-15,2024-05-14,Activated,(2024-05-14)  H M Miller Construction
800Do0000009XkSIAU,7094120,11469.34,11469.34,11469.34,2023-05-15,2024-05-14,Activated,(2024-05-14)  BROWN BUILDERS INC
800Do0000009XkcIAE,7094121,2541.33,2541.33,2541.33,2023-05-15,2024-05-14,Activated,(2024-05-14)  CIVIL SERVICES INC
800Do0000009XkhIAE,7094122,2925.72,2925.72,2925.72,2023-05-15,2024-05-14,Activated,(2024-05-14)  MERIT MECHANICAL INC
800Do0000009XkmIAE,7094123,3250.8,3250.8,3250.8,2023-05-15,2024-05-14,Activated,(2024-05-14)  Shive-hattery
800Do0000009XkrIAE,7094124,7920.14,7920.14,7920.14,2023-05-15,2024-05-14,Activated,(2024-05-14)  Joseph A. Natoli Construction Corp.
800Do0000009XkwIAE,7094125,2869.74,2869.74,2869.74,2023-05-15,2024-05-14,Activated,(2024-05-14)  SERVICE FIRST FIRE SPRINKLER LLC
800Do0000009Xl1IAE,7094126,2637.55,2637.55,2637.55,2023-05-16,2024-05-15,Activated,(2024-05-15)  Pioneer Electric
800Do0000009Xl6IAE,7094127,1939.64,1939.64,1939.64,2023-05-16,2024-05-15,Activated,(2024-05-15)  A E FIRE PROTECTION
800Do0000009XlBIAU,7094128,1180.61,1180.61,1180.61,2023-05-16,2024-05-15,Activated,(2024-05-15)  Crossroad Construction Services
800Do0000009XlGIAU,7094129,1062.35,1062.35,1062.35,2023-05-16,2024-05-15,Activated,(2024-05-15)  IES Kentucky LLC
800Do0000009XlLIAU,7094130,6520.3,6520.3,6520.3,2023-05-16,2024-05-15,Activated,(2024-05-15)  ST FRANCIS ELEC CO
800Do0000009XlQIAU,7094131,1449.25,1449.25,1449.25,2023-05-16,2024-05-15,Activated,(2024-05-15)  Pinnacle Construction Partners LLC
800Do0000009XlVIAU,7094132,1498,1498,1498,2023-05-17,2024-05-16,Activated,(2024-05-16)  GC Polishing Methods
800Do0000009XlfIAE,7094134,937.71,937.71,937.71,2023-05-17,2024-05-16,Activated,(2024-05-16)  TYLER REINFORCING STEEL
800Do0000009XlkIAE,7094135,1329.13,1329.13,1329.13,2023-05-17,2024-05-16,Activated,(2024-05-16)  TECH INDUSTRIES LLC
800Do0000009XlpIAE,7094136,1391,1391,1391,2023-05-17,2024-05-16,Activated,(2024-05-16)  APCO
800Do0000009XluIAE,7094137,1771.13,1771.13,1771.13,2023-05-17,2024-05-16,Activated,(2024-05-16)  JANNING TILE & MARBLE LLC
800Do0000009XlzIAE,7094138,5331.62,5331.62,5331.62,2023-05-17,2024-05-16,Activated,(2024-05-16)  ALLIED STORAGE CONTAINERS
800Do0000009Xm4IAE,7094139,1926,1926,1926,2023-05-17,2024-05-16,Activated,"(2024-05-16)  Pride Group, LLC"
800Do0000009Xm9IAE,7094140,1328,1328,1328,2023-05-18,2024-05-17,Activated,(2024-05-17)  Essential Construction Services LLC
800Do0000009XmEIAU,7094141,1499.85,1499.85,1499.85,2023-05-18,2024-05-17,Activated,(2024-05-17)  PREMAN ROOFING
800Do0000009XmJIAU,7094142,1605,1605,1605,2023-05-18,2024-05-17,Activated,(2024-05-17)  Omni Design Inc.
800Do0000009XmTIAU,7094143,1712.03,1712.03,1712.03,2023-01-25,2024-01-24,Activated,(2024-01-24)  TOLAR CONSTRUCTION
800Do0000009XmYIAU,7094144,4871.71,4871.71,4871.71,2023-05-18,2024-05-17,Activated,(2024-05-17)  E E AUSTIN & SON INC
800Do0000009XmdIAE,7094145,2949.77,2949.77,2949.77,2023-05-18,2024-05-17,Activated,(2024-05-17)  GLENWOOD MASON SUPPLY CO
800Do0000009XmiIAE,7094146,9314.35,9314.35,9314.35,2023-05-18,2024-05-17,Activated,(2024-05-17)  CHURCH BRICK CO
800Do0000009XmnIAE,7094147,14717.85,14717.85,14717.85,2023-05-19,2024-05-18,Activated,(2024-05-18)  PRECISION AIR BALANCE
800Do0000009XmsIAE,7094148,866.66,866.66,866.66,2023-05-19,2024-05-18,Activated,(2024-05-18)  DELUXE WATERPROOFING & CAULKING INC
800Do0000009XmxIAE,7094149,69229.34,69229.34,69229.34,2023-05-19,2024-05-18,Activated,(2024-05-18)  CROSSVILLE INC
800Do0000009Xn2IAE,7094150,2626.85,2626.85,2626.85,2023-05-19,2024-05-18,Activated,(2024-05-18)  Republic Bank
800Do0000009Xn7IAE,7094151,5180.3,5180.3,5180.3,2023-05-19,2024-05-18,Activated,(2024-05-18)  City & County Paving Corp.
800Do0000009XnCIAU,7094152,3416.1,3416.1,3416.1,2023-05-19,2024-05-18,Activated,"(2024-05-18)  UNITED WATERWORKS, INC."
800Do0000009XnHIAU,7094153,6700.26,6700.26,6700.26,2023-05-19,2024-05-18,Activated,(2024-05-18)  Sage Pump Services
800Do0000009XnRIAU,7094154,2747.76,2747.76,2747.76,2023-05-19,2024-05-18,Activated,(2024-05-18)  Broken Arrow Construction
800Do0000009XnWIAU,7094155,1329.25,1329.25,1329.25,2023-05-19,2024-05-18,Activated,(2024-05-18)  Matt L. Guinn Construction LLC
800Do0000009XngIAE,7094156,123,492,123,2023-05-03,2023-08-02,Activated,(2023-08-02)  CONCRETE EXPRESS INC
800Do0000009XnlIAE,7094157,2134.65,2134.65,2134.65,2023-05-19,2024-05-18,Activated,(2024-05-18)  Martin & Whitacre
800Do0000009XnqIAE,7094158,24186.15,24186.15,24186.15,2023-05-19,2024-05-18,Activated,(2024-05-18)  CROSSVILLE INC
800Do0000009XnvIAE,7094159,1888.98,1888.98,1888.98,2023-05-19,2024-05-18,Activated,(2024-05-18)  DESERT VIEW CONSTRUCTION
800Do0000009Xo0IAE,7094160,1904.93,1904.93,1904.93,2023-05-20,2024-05-19,Activated,(2024-05-19)  JOSLIN CONSTRUCTION
800Do0000009Xo5IAE,7094161,4438.06,4438.06,4438.06,2023-05-20,2024-05-19,Activated,(2024-05-19)  Whitesell Green Inc
800Do0000009XoAIAU,7094162,6797.36,6797.36,6797.36,2023-05-20,2024-05-19,Activated,(2024-05-19)  TORO ENTERPRISES INC
800Do0000009XoFIAU,7094163,9695.71,9695.71,9695.71,2023-05-20,2024-05-19,Activated,(2024-05-19)  LANDSCAPE FORMS INC
800Do0000009XoKIAU,7094164,1469.31,1469.31,1469.31,2023-05-21,2024-05-20,Activated,(2024-05-20)  MBI BUILDERS
800Do0000009XoPIAU,7094165,1485.6,1485.6,1485.6,2023-05-21,2024-05-20,Activated,(2024-05-20)  Bluegrass Technologies Corp
800Do0000009XoUIAU,7094166,1964.99,1964.99,1964.99,2023-05-21,2024-05-20,Activated,(2024-05-20)  LAKESHORE ELECTRIC & ENGINEERING CO
800Do0000009XoZIAU,7094167,2591.49,2591.49,2591.49,2023-05-21,2024-05-20,Activated,(2024-05-20)  DWA Inc.
800Do0000009XoeIAE,7094168,1652.37,1652.37,1652.37,2023-05-21,2024-05-20,Activated,(2024-05-20)  PC AUTOMATED CONTROLS INC
800Do0000009XojIAE,7094169,1375.1,1375.1,1375.1,2023-05-21,2024-05-20,Activated,(2024-05-20)  KTM Builders LLC
800Do0000009XooIAE,7094170,4212.32,4212.32,4212.32,2023-05-21,2024-05-20,Activated,(2024-05-20)  Wargo Enterprises
800Do0000009XotIAE,7094171,9074.05,9074.05,9074.05,2023-05-16,2024-05-15,Activated,(2024-05-15)  MCCLUNG-LOGAN EQUIPMENT COMPANY INC (Power Equipment Company previ
800Do0000009XoyIAE,7094172,4823.63,4823.63,4823.63,2023-02-01,2024-01-31,Activated,(2024-01-31)  GILBERT ELECTRIC CO INC
800Do0000009Xp3IAE,7094173,3042,3042,3042,2023-05-18,2024-05-17,Activated,"(2024-05-17)  Bland Insulation Co., Inc."
800Do0000009Xp8IAE,7094174,2989.32,2989.32,2989.32,2023-05-21,2024-05-20,Activated,"(2024-05-20)  Construct-Ability, LLC."
800Do0000009XpDIAU,7094175,1180.11,1180.11,1180.11,2023-05-21,2024-05-20,Activated,(2024-05-20)  K & N Contracting Inc
800Do0000009XpIIAU,7094176,1072.4,1072.4,1072.4,2023-05-22,2024-05-21,Activated,(2024-05-21)  SMITH PAVING
800Do0000009XpNIAU,7094177,1901.39,1901.39,1901.39,2023-05-22,2024-05-21,Activated,(2024-05-21)  JOHN R JURGENSEN CO
800Do0000009XpSIAU,7094178,3568.7,3568.7,3568.7,2023-05-22,2024-05-21,Activated,(2024-05-21)  AMC Construction & Management Corp
800Do0000009XpXIAU,7094179,10035,10035,10035,2023-05-22,2024-05-21,Activated,(2024-05-21)  DYNAMIC SPORTS CONSTRUCTION INC
800Do0000009XpcIAE,7094180,1910.44,1910.44,1910.44,2023-05-19,2024-05-18,Activated,"(2024-05-18)  Legacy Contracting, LP dba Control Specialist Services, LP"
800Do0000009XphIAE,7094181,2354,2354,2354,2023-02-01,2024-01-31,Activated,(2024-01-31)  AJ Construction Inc
800Do0000009XpmIAE,7094182,8264.41,8264.41,8264.41,2023-05-23,2024-05-22,Activated,(2024-05-22)  Surface Prep & Maintenance
800Do0000009XprIAE,7094183,1892.1,1892.1,1892.1,2023-05-23,2024-05-22,Activated,(2024-05-22)  CAHILLS CONSTRUCTION
800Do0000009XpwIAE,7094184,32588.99,32588.99,32588.99,2023-05-23,2024-05-22,Activated,(2024-05-22)  Cushman & Wakefield
800Do0000009Xq1IAE,7094185,2990.07,2990.07,2990.07,2023-05-19,2024-05-18,Activated,(2024-05-18)  Streamlined Building Inc.
800Do0000009XqLIAU,7094189,4208.52,4208.52,4208.52,2023-05-19,2024-05-18,Activated,(2024-05-18)  O&J Coatings Inc
800Do0000009Xq6IAE,7094186,1283.75,1283.75,1283.75,2023-05-23,2024-05-22,Activated,(2024-05-22)  MACAULAY CONTROLS COMPANY
800Do0000009XqBIAU,7094187,2238.92,2238.92,2238.92,2023-05-23,2024-05-22,Activated,(2024-05-22)  MOUNTAIN MAN WELDING AND FABRICATION INC
800Do0000009XqGIAU,7094188,2671.5,2671.5,2671.5,2023-05-24,2024-05-23,Activated,(2024-05-23)  S C W CONTRACTING CORP
800Do0000009XqQIAU,7094190,1200.55,1200.55,1200.55,2023-05-24,2024-05-23,Activated,"(2024-05-23)  AMERICAN GLASS & MIRROR WORKS, INC"
800Do0000009XqVIAU,7094191,14444.99,14444.99,14444.99,2023-05-24,2024-05-23,Activated,"(2024-05-23)  Turnwell, LLC"
800Do0000009XqaIAE,7094192,1714.61,1714.61,1714.61,2023-05-19,2024-05-18,Activated,"(2024-05-18)  TODAY'S ROOFING, INC."
800Do0000009XqfIAE,7094193,5903.18,5903.18,5903.18,2023-05-24,2024-05-23,Activated,(2024-05-23)  NILEX CORP
800Do0000009XqkIAE,7094194,2471.22,2471.22,2471.22,2023-05-24,2024-05-23,Activated,(2024-05-23)  Eastern Exterior Wall Systems
800Do0000009XqpIAE,7094195,3655.12,3655.12,3655.12,2023-05-25,2024-05-24,Activated,(2024-05-24)  Ragle Inc.
800Do0000009XquIAE,7094196,1716.4,1716.4,1716.4,2023-05-25,2024-05-24,Activated,(2024-05-24)  Dorsh Construction LLC
800Do0000009XqzIAE,7094197,3180.27,3180.27,3180.27,2023-05-25,2024-05-24,Activated,(2024-05-24)  CONTRACTORS SUPPLY INC
800Do0000009Xr4IAE,7094198,1661.65,1661.65,1661.65,2023-05-25,2024-05-24,Activated,(2024-05-24)  Construction Supply Estimate
800Do0000009Xr9IAE,7094199,2066.65,2066.65,2066.65,2023-05-25,2024-05-24,Activated,(2024-05-24)  AIRTELLIGENCE
800Do0000009XrEIAU,7094200,1496.79,1496.79,1496.79,2023-05-26,2024-05-25,Activated,(2024-05-25)  Kaiser Electric
800Do0000009XrJIAU,7094201,12798.27,12798.27,12798.27,2023-05-26,2024-05-25,Activated,(2024-05-25)  SMITH FENCE CO
800Do0000009XrOIAU,7094202,8083.71,8083.71,8083.71,2023-05-26,2024-05-25,Activated,(2024-05-25)  CRANEVEYOR CORP
800Do0000009XrTIAU,7094203,5496.59,5496.59,5496.59,2023-05-26,2024-05-25,Activated,(2024-05-25)  ADKAN ENGINEERS
800Do0000009XrdIAE,7094204,17136.05,17136.05,17136.05,2023-05-26,2024-05-25,Draft,"(2024-05-25)  JLG Industries, Inc."
800Do0000009XriIAE,7094205,1926,1926,1926,2023-05-26,2024-05-25,Activated,"(2024-05-25)  Seal Tight Exteriors, Inc."
800Do0000009XrnIAE,7094206,1844.68,1844.68,1844.68,2023-05-26,2024-05-25,Activated,(2024-05-25)  ALLIED GLASS &  MIRROR
800Do0000009XrsIAE,7094207,3349.81,3349.81,3349.81,2023-05-26,2024-05-25,Activated,(2024-05-25)  Gourley Company Inc.
800Do0000009XrxIAE,7094208,8128.67,8128.67,8128.67,2023-05-26,2024-05-25,Activated,(2024-05-25)  GRUBB CONCRETE CONST
800Do0000009Xs2IAE,7094209,1650.48,1650.48,1650.48,2023-05-26,2024-05-25,Activated,(2024-05-25)  Ouachita Masonry LLC
800Do0000009Xs7IAE,7094210,5503.01,5503.01,5503.01,2023-05-26,2024-05-25,Activated,(2024-05-25)  A BROOKS ROOFING INC
800Do0000009XsCIAU,7094211,1765.5,1765.5,1765.5,2023-05-26,2024-05-25,Activated,(2024-05-25)  RVA Business Consulting Inc.
800Do0000009XsHIAU,7094212,7403.06,7403.06,7403.06,2023-05-26,2024-05-25,Activated,(2024-05-25)  RABA-KISTNER CONSULTANTS
800Do0000009XsMIAU,7094213,8556.28,8556.28,8556.28,2023-05-26,2024-05-25,Activated,(2024-05-25)  RABA-KISTNER CONSULTANTS
800Do0000009XsWIAU,7094214,3766.4,3766.4,3766.4,2023-05-27,2024-05-26,Activated,(2024-05-26)  GAUDIN EQUIPMENT & SUPPLY CO
800Do0000009XsbIAE,7094215,2708.33,2708.33,2708.33,2023-05-27,2024-05-26,Activated,(2024-05-26)  Mnr Construction Inc
800Do0000009XslIAE,7094216,2657.71,2657.71,2657.71,2023-05-27,2024-05-26,Activated,(2024-05-26)  Ment Brothers Iron Works
800Do0000009XsqIAE,7094217,5484.25,5484.25,5484.25,2023-05-27,2024-05-26,Activated,(2024-05-26)  A I A INDUSTRIES
800Do0000009XsvIAE,7094218,1604.78,1604.78,1604.78,2023-05-27,2024-05-26,Activated,(2024-05-26)  Jacor Building Services
