BBAccts,BBAcct,BBVisit,Stats, Reviewing, Bidding,Time on App (minutes),PageViews,List Code, ProView Views, Not Interested, StartDate, EndDate,ARCV,TCV,,Expired Contracts
5251096,5251096-0,,Review:0  BId:0  Tmins: PageViews:,0,0,,,SubContractor/Supplier,36077,0,11/1/2021,10/31/2023,"$1,200.00 ","$2,400.00 ",,
5315622,5315622-0,,Review:0  BId:0  Tmins: PageViews:,0,0,,,SubContractor/Supplier,18177,0,11/1/2021,10/31/2023,"$1,740.00 ","$1,740.00 ",,
5319569,5319569-0,,Review:4  BId:0  Tmins: PageViews:,4,0,,,SubContractor/Supplier,13314,0,11/1/2021,10/31/2023,"$2,940.00 ","$5,880.00 ",,
5925524,5925524-0,5/16/2023 15:08,Review:7  BId:1  Tmins:18 PageViews:5,7,1,18,5,SubContractor/Supplier,6457,0,11/1/2021,10/31/2023,"$3,000.00 ","$6,000.00 ",,
6191585,6191585-0,,Review:3  BId:0  Tmins: PageViews:,3,0,,,SubContractor/Supplier,11391,0,11/1/2021,10/31/2023,"$1,200.00 ","$2,400.00 ",,
6268148,6268148-0,1/9/2023 14:32,Review:1  BId:0  Tmins:6 PageViews:1,1,0,6,1,Prime Subcontractors,19353,0,11/1/2021,10/31/2023,"$2,880.00 ","$5,760.00 ",,
6278234,6278234-0,4/19/2023 17:56,Review:0  BId:0  Tmins:6 PageViews:0,0,0,6,0,SubContractor/Supplier,601,0,11/1/2021,10/31/2023,"$2,880.00 ","$5,760.00 ",,
6608425,6608425-0,1/4/2023 11:56,Review:7  BId:0  Tmins:4 PageViews:2,7,0,4,2,SubContractor/Supplier,2894,1,11/1/2021,10/31/2023,"$3,600.00 ","$7,200.00 ",,
6997908,6997908-0,,Review:2  BId:0  Tmins: PageViews:,2,0,,,SubContractor/Supplier,4617,0,11/1/2021,10/31/2023,"$2,880.00 ","$5,760.00 ",,
7048465,7048465-0,,Review:4  BId:3  Tmins: PageViews:,4,3,,,SubContractor/Supplier,13896,10,11/1/2021,10/31/2023,"$1,866.00 ","$3,732.00 ",,
7167357,7167357-0,,Review:1  BId:0  Tmins: PageViews:,1,0,,,Prime Subcontractors,346,3,11/1/2021,10/31/2023,"$2,880.00 ","$5,760.00 ",,
7239160,7239160-0,,Review:7  BId:0  Tmins: PageViews:,7,0,,,SubContractor/Supplier,4591,1,11/1/2021,10/31/2023,"$5,220.00 ","$10,440.00 ",,
7280120,7280120-0,,Review:21  BId:1  Tmins: PageViews:,21,1,,,SubContractor/Supplier,7481,0,11/1/2021,10/31/2023,"$9,350.00 ","$20,400.00 ",,
7315273,7315273-0,3/8/2023 22:26,Review:24  BId:2  Tmins:12 PageViews:1,24,2,12,1,SubContractor/Supplier,13331,1,11/1/2021,10/31/2023,"$2,370.00 ","$4,740.00 ",,
7554124,7554124-0,5/10/2023 13:00,Review:24  BId:3  Tmins:60 PageViews:30,24,3,60,30,SubContractor/Supplier,3990,6,11/1/2021,10/31/2023,"$2,880.00 ","$5,760.00 ",,
8022670,8022670-0,5/5/2023 15:51,Review:3  BId:0  Tmins:4 PageViews:1,3,0,4,1,Prime Subcontractors,4528,0,11/1/2021,10/31/2023,"$2,370.00 ","$4,740.00 ",,
8043627,8043627-0,,Review:5  BId:6  Tmins: PageViews:,5,6,,,SubContractor/Supplier,3467,0,11/1/2021,10/31/2023,"$3,360.00 ","$6,720.00 ",,
8190296,8190296-0,,Review:2  BId:0  Tmins: PageViews:,2,0,,,SubContractor/Supplier,7531,0,11/1/2021,10/31/2023,"$3,480.00 ","$6,960.00 ",,
8299244,8299244-0,,Review:0  BId:0  Tmins: PageViews:,0,0,,,SubContractor/Supplier,4357,26,11/1/2021,10/31/2023,"$1,200.00 ","$2,400.00 ",,
8300162,8300162-0,5/16/2023 12:32,Review:1  BId:0  Tmins:10 PageViews:2,1,0,10,2,SubContractor/Supplier,14002,1,11/1/2021,10/31/2023,"$1,200.00 ","$2,400.00 ",,
8387507,8387507-0,,Review:13  BId:1  Tmins: PageViews:,13,1,,,SubContractor/Supplier,3500,4,11/1/2021,10/31/2023,"$1,200.00 ","$2,400.00 ",,
8490548,8490548-0,,Review:0  BId:1  Tmins: PageViews:,0,1,,,SubContractor/Supplier,3961,31,11/1/2021,10/31/2023,"$2,880.00 ","$5,760.00 ",,
8562198,8562198-0,2/14/2023 9:29,Review:96  BId:1  Tmins:19 PageViews:15,96,1,19,15,SubContractor/Supplier,11083,0,11/1/2021,10/31/2023,"$1,740.00 ","$1,740.00 ",,
8602433,8602433-0,,Review:2  BId:1  Tmins: PageViews:,2,1,,,Prime Subcontractors,10359,6,11/1/2021,10/31/2023,"$2,685.00 ","$5,370.00 ",,
8619326,8619326-0,,Review:0  BId:0  Tmins: PageViews:,0,0,,,Prime Subcontractors,5600,0,11/1/2021,10/31/2023,"$1,200.00 ","$2,400.00 ",,
8708712,8708712-0,,Review:40  BId:7  Tmins: PageViews:,40,7,,,SubContractor/Supplier,5465,1,11/1/2021,10/31/2023,"$5,676.00 ","$11,352.00 ",,
8734668,8734668-0,,Review:7  BId:0  Tmins: PageViews:,7,0,,,Prime Subcontractors,2812,0,11/1/2021,10/31/2023,"$1,200.00 ","$2,400.00 ",,
8770054,8770054-0,3/25/2023 6:08,Review:4  BId:0  Tmins:8 PageViews:8,4,0,8,8,SubContractor/Supplier,13097,0,11/1/2021,10/31/2023,"$1,200.00 ","$2,400.00 ",,
8772189,8772189-0,2/23/2023 13:54,Review:10  BId:0  Tmins:4 PageViews:2,10,0,4,2,Prime Subcontractors,15307,2,11/1/2021,10/31/2023,"$2,880.00 ","$5,760.00 ",,
8772198,8772198-0,5/5/2023 14:48,Review:4  BId:4  Tmins:7 PageViews:6,4,4,7,6,Prime Subcontractors,1673,0,11/1/2021,10/31/2023,"$2,880.00 ","$5,760.00 ",,
8772838,8772838-0,,Review:0  BId:0  Tmins: PageViews:,0,0,,,SubContractor/Supplier,859,0,11/1/2021,10/31/2023,"$4,500.00 ","$9,000.00 ",,
8776961,8776961-0,,Review:0  BId:0  Tmins: PageViews:,0,0,,,SubContractor/Supplier,781,0,11/1/2021,10/31/2023,"$1,740.00 ","$3,480.00 ",,
8777433,8777433-0,,Review:9  BId:1  Tmins: PageViews:,9,1,,,SubContractor/Supplier,2165,0,11/1/2021,10/31/2023,"$1,740.00 ","$3,480.00 ",,
8781969,8781969-0,,Review:1  BId:1  Tmins: PageViews:,1,1,,,Prime Subcontractors,5924,0,11/1/2021,10/31/2023,"$1,740.00 ","$3,480.00 ",,
8782186,8782186-0,,Review:0  BId:0  Tmins: PageViews:,0,0,,,SubContractor/Supplier,18130,0,11/1/2021,10/31/2023,"$1,595.00 ","$3,480.00 ",,
8782255,8782255-0,2/13/2023 16:44,Review:5  BId:0  Tmins:1 PageViews:1,5,0,1,1,SubContractor/Supplier,6529,1,11/1/2021,10/31/2023,"$1,740.00 ","$3,480.00 ",,
8784162,8784162-0,,Review:0  BId:0  Tmins: PageViews:,0,0,,,SubContractor/Supplier,9415,0,11/1/2021,10/31/2023,"$1,740.00 ","$3,480.00 ",,
8784668,8784668-0,5/16/2023 9:21,Review:2  BId:0  Tmins:26 PageViews:10,2,0,26,10,SubContractor/Supplier,3884,0,11/1/2021,10/31/2023,"$2,880.00 ","$5,760.00 ",,
8801361,8801361-0,2/3/2023 14:17,Review:17  BId:0  Tmins:203 PageViews:61,17,0,203,61,General Contractors,21150,11,11/1/2021,10/31/2023,"$1,200.00 ","$2,400.00 ",,
8828528,8828528-0,,Review:2  BId:0  Tmins: PageViews:,2,0,,,SubContractor/Supplier,7657,0,11/1/2021,10/31/2023,"$9,720.00 ","$19,440.00 ",,
8832464,8832464-0,,Review:0  BId:0  Tmins: PageViews:,0,0,,,SubContractor/Supplier,2502,0,11/1/2021,10/31/2023,"$1,740.00 ","$3,480.00 ",,
112080,112080-0,3/31/2023 2:38,Review:11  BId:0  Tmins:1 PageViews:0,11,0,1,0,Prime Subcontractors,25365,0,12/1/2021,11/30/2023,"$4,914.00 ","$9,828.00 ",,
213425,213425-0,4/29/2023 9:16,Review:24  BId:5  Tmins:46 PageViews:37,24,5,46,37,SubContractor/Supplier,12749,0,12/1/2021,11/30/2023,"$1,740.00 ","$3,480.00 ",,
379651,379651-0,5/1/2023 19:06,Review:10  BId:5  Tmins:59 PageViews:19,10,5,59,19,Prime Subcontractors,61483,1,12/1/2021,11/30/2023,"$1,260.00 ","$1,260.00 ",,
425960,425960-0,,Review:0  BId:0  Tmins: PageViews:,0,0,,,SubContractor/Supplier,42061,3,12/1/2021,11/30/2023,"$3,060.00 ","$6,120.00 ",,
638842,638842-0,,Review:182  BId:4  Tmins: PageViews:,182,4,,,Prime Subcontractors,73607,8,12/1/2021,11/30/2023,"$5,220.00 ","$10,440.00 ",,
778110,778110-0,3/6/2023 16:16,Review:9  BId:0  Tmins:1 PageViews:1,9,0,1,1,SubContractor/Supplier,5979,0,12/1/2021,11/30/2023,"$3,360.00 ","$6,720.00 ",,
858204,858204-0,4/18/2023 9:12,Review:0  BId:0  Tmins:6 PageViews:4,0,0,6,4,SubContractor/Supplier,5636,0,12/1/2021,11/30/2023,"$10,914.00 ","$21,828.00 ",,
1083629,1083629-0,5/10/2023 5:18,Review:24  BId:3  Tmins:51 PageViews:31,24,3,51,31,SubContractor/Supplier,10885,2,12/1/2021,11/30/2023,"$2,880.00 ","$5,760.00 ",,
1378659,1378659-0,,Review:10  BId:1  Tmins: PageViews:,10,1,,,SubContractor/Supplier,9017,9,12/1/2021,11/30/2023,"$2,640.00 ","$5,760.00 ",,
2429739,2429739-0,1/23/2023 14:46,Review:1  BId:0  Tmins:3 PageViews:1,1,0,3,1,SubContractor/Supplier,1395,3,12/1/2021,11/30/2023,"$1,200.00 ","$2,400.00 ",,
2788721,2788721-0,5/9/2023 9:49,Review:83  BId:4  Tmins:321 PageViews:72,83,4,321,72,SubContractor/Supplier,8371,0,12/1/2021,11/30/2023,"$4,080.00 ","$8,160.00 ",,
4186209,4186209-0,3/1/2023 19:29,Review:0  BId:0  Tmins:5 PageViews:0,0,0,5,0,SubContractor/Supplier,26889,0,12/1/2021,11/30/2023,"$2,370.00 ","$4,740.00 ",,
5171977,5171977-0,3/9/2023 14:54,Review:15  BId:1  Tmins:4 PageViews:3,15,1,4,3,SubContractor/Supplier,2881,0,12/1/2021,11/30/2023,"$1,740.00 ","$3,480.00 ",,
6007655,6007655-0,,Review:0  BId:0  Tmins: PageViews:,0,0,,,Prime Subcontractors,4560,0,12/1/2021,11/30/2023,"$5,340.00 ","$10,680.00 ",,
6047209,6047209-0,,Review:0  BId:0  Tmins: PageViews:,0,0,,,General Contractors,24369,0,12/1/2021,11/30/2023,"$6,840.00 ","$13,680.00 ",,
6247234,6247234-0,,Review:0  BId:0  Tmins: PageViews:,0,0,,,SubContractor/Supplier,3315,0,12/1/2021,11/30/2023,"$10,440.00 ","$20,880.00 ",,
6547623,6547623-0,4/21/2023 10:43,Review:19  BId:0  Tmins:40 PageViews:14,19,0,40,14,Prime Subcontractors,2135,1,12/1/2021,11/30/2023,"$1,740.00 ","$3,480.00 ",,
6768071,6768071-0,5/5/2023 13:59,Review:37  BId:1  Tmins:75 PageViews:34,37,1,75,34,SubContractor/Supplier,1945,0,12/1/2021,11/30/2023,"$1,992.00 ","$3,984.00 ",,
7067001,7067001-0,,Review:0  BId:0  Tmins: PageViews:,0,0,,,SubContractor/Supplier,843,0,12/1/2021,11/30/2023,"$2,880.00 ","$5,760.00 ",,
7082334,7082334-0,5/2/2023 11:17,Review:25  BId:2  Tmins:9 PageViews:10,25,2,9,10,Prime Subcontractors,3755,0,12/1/2021,11/30/2023,"$2,880.00 ","$5,760.00 ",,
7111658,7111658-0,3/24/2023 14:42,Review:8  BId:0  Tmins:10 PageViews:5,8,0,10,5,SubContractor/Supplier,2541,0,12/1/2021,11/30/2023,"$1,740.00 ","$3,480.00 ",,
7228885,7228885-0,5/16/2023 15:04,Review:2  BId:1  Tmins:28 PageViews:3,2,1,28,3,Prime Subcontractors,5130,0,12/1/2021,11/30/2023,"$2,340.00 ","$4,680.00 ",,
7280155,7280155-0,,Review:0  BId:0  Tmins: PageViews:,0,0,,,SubContractor/Supplier,1583,0,12/1/2021,11/30/2023,"$1,740.00 ","$3,480.00 ",,
7509739,7509739-0,5/3/2023 18:24,Review:36  BId:1  Tmins:61 PageViews:29,36,1,61,29,SubContractor/Supplier,4405,0,12/1/2021,11/30/2023,"$5,220.00 ","$10,440.00 ",,
7522348,7522348-0,5/10/2023 16:36,Review:12  BId:1  Tmins:18 PageViews:13,12,1,18,13,SubContractor/Supplier,2596,0,12/1/2021,11/30/2023,"$5,130.00 ","$10,260.00 ",,
7538736,7538736-0,4/4/2023 18:32,Review:7  BId:0  Tmins:5 PageViews:1,7,0,5,1,General Contractors,71869,2,12/1/2021,11/30/2023,"$2,880.00 ","$5,760.00 ",,
7784276,7784276-0,4/17/2023 20:33,Review:22  BId:3  Tmins:19 PageViews:11,22,3,19,11,SubContractor/Supplier,11548,0,12/1/2021,11/30/2023,"$2,220.00 ","$4,440.00 ",,
7826452,7826452-0,5/16/2023 9:22,Review:3  BId:0  Tmins:9 PageViews:0,3,0,9,0,Prime Subcontractors,20702,0,12/1/2021,11/30/2023,"$1,740.00 ","$3,480.00 ",,
7843199,7843199-0,,Review:0  BId:0  Tmins: PageViews:,0,0,,,General Contractors,29012,0,12/1/2021,11/30/2023,"$2,880.00 ","$5,760.00 ",,
7908256,7908256-0,5/4/2023 14:31,Review:5  BId:2  Tmins:49 PageViews:10,5,2,49,10,SubContractor/Supplier,1394,0,12/1/2021,11/30/2023,"$3,510.00 ","$7,020.00 ",,
7927060,7927060-0,5/8/2023 4:52,Review:138  BId:29  Tmins:112 PageViews:58,138,29,112,58,SubContractor/Supplier,14812,2,12/1/2021,11/30/2023,"$1,740.00 ","$3,480.00 ",,
8042908,8042908-0,4/27/2023 9:50,Review:7  BId:3  Tmins:15 PageViews:8,7,3,15,8,SubContractor/Supplier,2579,0,12/1/2021,11/30/2023,"$1,740.00 ","$3,480.00 ",,
8045532,8045532-0,,Review:0  BId:0  Tmins: PageViews:,0,0,,,SubContractor/Supplier,27417,0,12/1/2021,11/30/2023,"$4,080.00 ","$8,160.00 ",,
8286739,8286739-0,3/18/2023 17:31,Review:4  BId:2  Tmins:3 PageViews:1,4,2,3,1,SubContractor/Supplier,13732,0,12/1/2021,11/30/2023,"$5,220.00 ","$10,440.00 ",,
8305734,8305734-0,,Review:2  BId:0  Tmins: PageViews:,2,0,,,SubContractor/Supplier,1789,0,12/1/2021,11/30/2023,"$1,200.00 ","$2,400.00 ",,
8362750,8362750-0,,Review:0  BId:0  Tmins: PageViews:,0,0,,,SubContractor/Supplier,261,0,12/1/2021,11/30/2023,"$5,700.00 ","$11,400.00 ",,
8364361,8364361-0,2/21/2023 16:11,Review:5  BId:0  Tmins:1 PageViews:1,5,0,1,1,SubContractor/Supplier,1190,0,12/1/2021,11/30/2023,"$1,740.00 ","$3,480.00 ",,
8413119,8413119-0,5/1/2023 17:46,Review:64  BId:0  Tmins:164 PageViews:38,64,0,164,38,SubContractor/Supplier,9143,41,12/1/2021,11/30/2023,"$2,940.00 ","$5,880.00 ",,
8557568,8557568-0,3/20/2023 15:11,Review:1  BId:1  Tmins:1 PageViews:1,1,1,1,1,SubContractor/Supplier,13826,1,12/1/2021,11/30/2023,"$2,880.00 ","$5,760.00 ",,
8574980,8574980-0,5/6/2023 22:03,Review:39  BId:1  Tmins:10 PageViews:8,39,1,10,8,Prime Subcontractors,9100,0,12/1/2021,11/30/2023,"$2,880.00 ","$5,760.00 ",,
8600159,8600159-0,,Review:12  BId:1  Tmins: PageViews:,12,1,,,SubContractor/Supplier,1707,1,12/1/2021,11/30/2023,"$6,900.00 ","$13,800.00 ",,
8629389,8629389-0,,Review:4  BId:0  Tmins: PageViews:,4,0,,,SubContractor/Supplier,19735,0,12/1/2021,11/30/2023,"$4,140.00 ","$8,280.00 ",,
8630293,8630293-0,1/31/2023 3:50,Review:4  BId:0  Tmins:2 PageViews:0,4,0,2,0,SubContractor/Supplier,11137,0,12/1/2021,11/30/2023,"$9,350.00 ","$20,400.00 ",,
8632829,8632829-0,,Review:0  BId:0  Tmins: PageViews:,0,0,,,SubContractor/Supplier,676,0,12/1/2021,11/30/2023,"$1,740.00 ","$3,480.00 ",,
8636779,8636779-0,,Review:0  BId:1  Tmins: PageViews:,0,1,,,Prime Subcontractors,6242,0,12/1/2021,11/30/2023,"$9,720.00 ","$19,440.00 ",,
8638364,8638364-0,,Review:0  BId:0  Tmins: PageViews:,0,0,,,SubContractor/Supplier,8464,0,12/1/2021,11/30/2023,"$1,200.00 ","$2,400.00 ",,
8658354,8658354-0,,Review:2  BId:0  Tmins: PageViews:,2,0,,,General Contractors,74776,0,12/1/2021,11/30/2023,"$2,880.00 ","$5,760.00 ",,
8658627,8658627-0,4/23/2023 19:06,Review:9  BId:1  Tmins:28 PageViews:14,9,1,28,14,SubContractor/Supplier,3014,0,12/1/2021,11/30/2023,"$1,740.00 ","$3,480.00 ",,
8729650,8729650-0,,Review:0  BId:0  Tmins: PageViews:,0,0,,,SubContractor/Supplier,3082,0,12/1/2021,11/30/2023,"$7,620.00 ","$15,240.00 ",,
8758893,8758893-0,5/13/2023 18:34,Review:11  BId:18  Tmins:33 PageViews:11,11,18,33,11,SubContractor/Supplier,2417,0,12/1/2021,11/30/2023,"$6,804.00 ","$13,608.00 ",,
8763426,8763426-0,4/28/2023 18:19,Review:12  BId:8  Tmins:16 PageViews:12,12,8,16,12,SubContractor/Supplier,40204,8,12/1/2021,11/30/2023,"$1,740.00 ","$3,480.00 ",,
8768055,8768055-0,,Review:0  BId:0  Tmins: PageViews:,0,0,,,SubContractor/Supplier,2824,0,12/1/2021,11/30/2023,"$3,000.00 ","$6,000.00 ",,
8776128,8776128-0,5/11/2023 23:19,Review:1  BId:0  Tmins:1 PageViews:1,1,0,1,1,SubContractor/Supplier,2917,0,12/1/2021,11/30/2023,"$5,820.00 ","$11,640.00 ",,
8784120,8784120-0,3/6/2023 11:14,Review:20  BId:0  Tmins:8 PageViews:4,20,0,8,4,SubContractor/Supplier,1099,0,12/1/2021,11/30/2023,"$2,880.00 ","$5,760.00 ",,
8822230,8822230-0,2/15/2023 16:40,Review:2  BId:0  Tmins:1 PageViews:1,2,0,1,1,Prime Subcontractors,6094,4,12/1/2021,11/30/2023,"$2,880.00 ","$5,760.00 ",,
8829055,8829055-0,3/30/2023 13:28,Review:3  BId:0  Tmins:1 PageViews:1,3,0,1,1,SubContractor/Supplier,2088,0,12/1/2021,11/30/2023,"$1,200.00 ","$2,400.00 ",,
8832466,8832466-0,3/24/2023 14:52,Review:15  BId:3  Tmins:1 PageViews:0,15,3,1,0,SubContractor/Supplier,7877,70,12/1/2021,11/30/2023,"$1,980.00 ","$1,980.00 ",,
8833157,8833157-0,,Review:3  BId:0  Tmins: PageViews:,3,0,,,SubContractor/Supplier,4470,0,12/1/2021,11/30/2023,"$6,360.00 ","$12,720.00 ",,
8834383,8834383-0,,Review:11  BId:10  Tmins: PageViews:,11,10,,,SubContractor/Supplier,1351,12,12/1/2021,11/30/2023,"$2,880.00 ","$5,760.00 ",,
8834611,8834611-0,5/4/2023 9:49,Review:62  BId:6  Tmins:40 PageViews:17,62,6,40,17,SubContractor/Supplier,5491,0,12/1/2021,11/30/2023,"$2,880.00 ","$5,760.00 ",,
8837555,8837555-0,,Review:0  BId:0  Tmins: PageViews:,0,0,,,SubContractor/Supplier,740,0,12/1/2021,11/30/2023,"$4,080.00 ","$8,160.00 ",,
8838926,8838926-0,,Review:1  BId:0  Tmins: PageViews:,1,0,,,SubContractor/Supplier,1224,20,12/1/2021,11/30/2023,"$3,126.00 ","$6,252.00 ",,
8839164,8839164-0,2/24/2023 21:51,Review:23  BId:1  Tmins:31 PageViews:14,23,1,31,14,Prime Subcontractors,5312,1,12/1/2021,11/30/2023,"$2,880.00 ","$5,760.00 ",,
8840797,8840797-0,,Review:11  BId:0  Tmins: PageViews:,11,0,,,SubContractor/Supplier,915,0,12/1/2021,11/30/2023,"$1,740.00 ","$3,480.00 ",,
8844161,8844161-0,5/16/2023 18:23,Review:126  BId:5  Tmins:151 PageViews:72,126,5,151,72,SubContractor/Supplier,2066,24,12/1/2021,11/30/2023,"$2,880.00 ","$5,760.00 ",,
8845693,8845693-0,,Review:1  BId:0  Tmins: PageViews:,1,0,,,SubContractor/Supplier,9156,0,12/1/2021,11/30/2023,"$2,880.00 ","$5,760.00 ",,
195884,195884-0,1/10/2023 19:43,Review:0  BId:0  Tmins:2 PageViews:0,0,0,2,0,SubContractor/Supplier,6968,0,1/1/2022,12/31/2023,"$2,400.00 ","$4,800.00 ",,
252340,252340-0,,Review:0  BId:0  Tmins: PageViews:,0,0,,,SubContractor/Supplier,22483,0,1/1/2022,12/31/2023,"$1,200.00 ","$2,400.00 ",,
266196,266196-0,4/10/2023 21:45,Review:1  BId:1  Tmins:5 PageViews:5,1,1,5,5,SubContractor/Supplier,29797,0,1/1/2022,12/31/2023,"$2,880.00 ","$5,760.00 ",,
333164,333164-0,,Review:0  BId:1  Tmins: PageViews:,0,1,,,SubContractor/Supplier,6080,0,1/1/2022,12/31/2023,"$14,355.00 ","$31,320.00 ",,
385175,385175-0,5/3/2023 12:22,Review:5  BId:3  Tmins:27 PageViews:5,5,3,27,5,SubContractor/Supplier,29598,3,1/1/2022,12/31/2023,"$2,940.00 ","$5,880.00 ",,
473955,473955-0,3/7/2023 12:19,Review:1  BId:0  Tmins:1 PageViews:1,1,0,1,1,Prime Subcontractors,5100,0,1/1/2022,12/31/2023,"$2,880.00 ","$5,760.00 ",,
520528,520528-0,4/12/2023 10:54,Review:46  BId:5  Tmins:78 PageViews:27,46,5,78,27,SubContractor/Supplier,4652,2,1/1/2022,12/31/2023,"$4,531.50 ","$9,063.00 ",,
536018,536018-0,,Review:0  BId:0  Tmins: PageViews:,0,0,,,Prime Subcontractors,38856,0,1/1/2022,12/31/2023,"$2,880.00 ","$5,760.00 ",,
761502,761502-0,3/6/2023 9:43,Review:2  BId:0  Tmins:12 PageViews:0,2,0,12,0,SubContractor/Supplier,7267,2,1/1/2022,12/31/2023,"$1,740.00 ","$3,480.00 ",,
921797,921797-0,4/8/2023 15:35,Review:47  BId:21  Tmins:9 PageViews:7,47,21,9,7,SubContractor/Supplier,13966,0,1/1/2022,12/31/2023,"$1,200.00 ","$2,400.00 ",,
974436,974436-0,3/22/2023 11:15,Review:10  BId:0  Tmins:2 PageViews:1,10,0,2,1,SubContractor/Supplier,59685,0,1/1/2022,12/31/2023,"$1,740.00 ","$3,480.00 ",,
1422787,1422787-0,,Review:1  BId:1  Tmins: PageViews:,1,1,,,SubContractor/Supplier,5794,0,1/1/2022,12/31/2023,"$5,220.00 ","$10,440.00 ",,
1449982,1449982-0,,Review:0  BId:0  Tmins: PageViews:,0,0,,,SubContractor/Supplier,3435,0,1/1/2022,12/31/2023,"$2,880.00 ","$5,760.00 ",,
2479582,2479582-0,,Review:0  BId:0  Tmins: PageViews:,0,0,,,Prime Subcontractors,7153,0,1/1/2022,12/31/2023,"$2,940.00 ","$5,880.00 ",,
4279934,4279934-0,5/5/2023 13:06,Review:19  BId:0  Tmins:9 PageViews:6,19,0,9,6,General Contractors,14908,0,1/1/2022,12/31/2023,"$2,220.00 ","$4,440.00 ",,
4876068,4876068-0,,Review:1  BId:0  Tmins: PageViews:,1,0,,,SubContractor/Supplier,5429,0,1/1/2022,12/31/2023,"$2,220.00 ","$4,440.00 ",,
5319483,5319483-0,,Review:4  BId:0  Tmins: PageViews:,4,0,,,SubContractor/Supplier,18141,0,1/1/2022,12/31/2023,"$4,080.00 ","$8,160.00 ",,
5869606,5869606-0,4/28/2023 11:30,Review:8  BId:1  Tmins:24 PageViews:9,8,1,24,9,SubContractor/Supplier,2146,0,1/1/2022,12/31/2023,"$1,740.00 ","$3,480.00 ",,
5981318,5981318-0,3/7/2023 18:20,Review:29  BId:7  Tmins:8 PageViews:4,29,7,8,4,General Contractors,38372,6,1/1/2022,12/31/2023,"$6,168.00 ","$12,336.00 ",,
6015301,6015301-0,,Review:2  BId:0  Tmins: PageViews:,2,0,,,SubContractor/Supplier,2430,0,1/1/2022,12/31/2023,"$1,740.00 ","$3,480.00 ",,
6722621,6722621-0,3/23/2023 0:29,Review:1  BId:3  Tmins:5 PageViews:3,1,3,5,3,SubContractor/Supplier,4883,0,1/1/2022,12/31/2023,"$2,220.00 ","$4,440.00 ",,
7049776,7049776-0,,Review:0  BId:0  Tmins: PageViews:,0,0,,,SubContractor/Supplier,11834,0,1/1/2022,12/31/2023,"$2,700.00 ","$5,400.00 ",,
7056411,7056411-0,,Review:8  BId:0  Tmins: PageViews:,8,0,,,SubContractor/Supplier,5049,0,1/1/2022,12/31/2023,"$1,740.00 ","$3,480.00 ",,
7116381,7116381-0,5/3/2023 12:05,Review:12  BId:0  Tmins:21 PageViews:6,12,0,21,6,Prime Subcontractors,9600,0,1/1/2022,12/31/2023,"$3,000.00 ","$6,000.00 ",,
7269635,7269635-0,,Review:1  BId:0  Tmins: PageViews:,1,0,,,SubContractor/Supplier,4079,10,1/1/2022,12/31/2023,"$4,080.00 ","$8,160.00 ",,
7341432,7341432-0,,Review:35  BId:0  Tmins: PageViews:,35,0,,,SubContractor/Supplier,11757,0,1/1/2022,12/31/2023,"$2,880.00 ","$5,760.00 ",,
7342260,7342260-0,4/5/2023 10:28,Review:16  BId:4  Tmins:3 PageViews:2,16,4,3,2,SubContractor/Supplier,14887,0,1/1/2022,12/31/2023,"$3,000.00 ","$6,000.00 ",,
7410056,7410056-0,2/14/2023 16:43,Review:6  BId:0  Tmins:1 PageViews:0,6,0,1,0,SubContractor/Supplier,15985,1,1/1/2022,12/31/2023,"$2,880.00 ","$5,760.00 ",,
7550227,7550227-0,3/8/2023 8:40,Review:1  BId:0  Tmins:3 PageViews:0,1,0,3,0,SubContractor/Supplier,13179,0,1/1/2022,12/31/2023,"$2,880.00 ","$5,760.00 ",,
7829141,7829141-0,4/7/2023 7:58,Review:5  BId:0  Tmins:5 PageViews:2,5,0,5,2,SubContractor/Supplier,17415,1,1/1/2022,12/31/2023,"$5,220.00 ","$10,440.00 ",,
7832390,7832390-0,5/15/2023 11:29,Review:0  BId:1  Tmins:27 PageViews:4,0,1,27,4,SubContractor/Supplier,5595,0,1/1/2022,12/31/2023,"$1,740.00 ","$3,480.00 ",,
7905987,7905987-0,,Review:0  BId:0  Tmins: PageViews:,0,0,,,Prime Subcontractors,18893,0,1/1/2022,12/31/2023,"$2,370.00 ","$4,740.00 ",,
7959072,7959072-0,5/15/2023 14:10,Review:135  BId:56  Tmins:502 PageViews:239,135,56,502,239,SubContractor/Supplier,2654,229,1/1/2022,12/31/2023,"$2,640.00 ","$5,760.00 ",,
8039315,8039315-0,,Review:0  BId:0  Tmins: PageViews:,0,0,,,SubContractor/Supplier,1492,0,1/1/2022,12/31/2023,"$1,740.00 ","$3,480.00 ",,
8091178,8091178-0,,Review:2  BId:0  Tmins: PageViews:,2,0,,,SubContractor/Supplier,247,0,1/1/2022,12/31/2023,"$1,740.00 ","$3,480.00 ",,
8295838,8295838-0,5/16/2023 9:18,Review:79  BId:0  Tmins:41 PageViews:29,79,0,41,29,SubContractor/Supplier,1801,0,1/1/2022,12/31/2023,"$2,640.00 ","$5,760.00 ",,
8300322,8300322-0,2/22/2023 10:16,Review:1  BId:0  Tmins:5 PageViews:0,1,0,5,0,Prime Subcontractors,8670,2,1/1/2022,12/31/2023,"$1,740.00 ","$3,480.00 ",,
